LocationID,Name,State,Status
0,Udhampur,Jammu and Kashmir,1
0,Umarga,Maharashtra,1
0,Pratapgarh,Rajasthan,1
0,Lingsugur,Karnataka,1
0,Usilampatti,TamilNadu,1
0,Palia Kalan,Uttar Pradesh,1
0,Wokha,Nagaland,1
0,Rajpipla,Gujarat,1
0,Vijayapura,Karnataka,1
0,Rawatbhata,Rajasthan,1
0,Sangaria,Rajasthan,1
0,Paithan,Maharashtra,1
0,Rahuri,Maharashtra,1
0,Patti,Punjab,1
0,Zaidpur,Uttar Pradesh,1
0,Lalsot,Rajasthan,1
0,Maihar,Madhya Pradesh,1
0,Vedaranyam,TamilNadu,1
0,Nawapur,Maharashtra,1
0,Solan,Himachal Pradesh,1
0,Vapi,Gujarat,1
0,Sanawad,Madhya Pradesh,1
0,Warisaliganj,Bihar,1
0,Revelganj,Bihar,1
0,Sabalgarh,Madhya Pradesh,1
0,Tuljapur,Maharashtra,1
0,Simdega,Jharkhand,1
0,Musabani,Jharkhand,1
0,Kodungallur,Kerala,1
0,Phulabani,Orissa,1
0,Umreth,Gujarat,1
0,Narsipatnam,Andhra Pradesh,1
0,Nautanwa,Uttar Pradesh,1
0,Rajgir,Bihar,1
0,Yellandu,Telangana,1
0,Sathyamangalam,TamilNadu,1
0,Pilibanga,Rajasthan,1
0,Morshi,Maharashtra,1
0,Pehowa,Haryana,1
0,Sonepur,Bihar,1
0,Pappinisseri,Kerala,1
0,Zamania,Uttar Pradesh,1
0,Mihijam,Jharkhand,1
0,Purna,Maharashtra,1
0,Puliyankudi,TamilNadu,1
0,Shikarpur-Bulandshahr,Uttar Pradesh,1
0,Umaria,Madhya Pradesh,1
0,Porsa,Madhya Pradesh,1
0,Naugawan Sadat,Uttar Pradesh,1
0,Fatehpur Sikri,Uttar Pradesh,1
0,Manuguru,Telangana,1
0,Udaipur,Tripura,1
0,Pipar City,Rajasthan,1
0,Pattamundai,Orissa,1
0,Nanjikottai,TamilNadu,1
0,Taranagar,Rajasthan,1
0,Yerraguntla,Andhra Pradesh,1
0,Satana,Maharashtra,1
0,Sherghati,Bihar,1
0,Sankeshwara,Karnataka,1
0,Madikeri,Karnataka,1
0,Thuraiyur,TamilNadu,1
0,Sanand,Gujarat,1
0,Rajula,Gujarat,1
0,Kyathampalle,Telangana,1
0,Shahabad- Rampur,Uttar Pradesh,1
0,Tilda Newra,Chhattisgarh,1
0,Narsinghgarh,Madhya Pradesh,1
0,Chittur-Thathamangalam,Kerala,1
0,Malaj Khand,Madhya Pradesh,1
0,Sarangpur,Madhya Pradesh,1
0,Robertsganj,Uttar Pradesh,1
0,Sirkali,TamilNadu,1
0,Radhanpur,Gujarat,1
0,Tiruchendur,TamilNadu,1
0,Utraula,Uttar Pradesh,1
0,Patratu,Jharkhand,1
0,Vijainagar-Ajmer,Rajasthan,1
0,Periyasemur,TamilNadu,1
0,Pathri,Maharashtra,1
0,Sadabad,Uttar Pradesh,1
0,Talikota,Karnataka,1
0,Sinnar,Maharashtra,1
0,Mungeli,Chhattisgarh,1
0,Sedam,Karnataka,1
0,Shikaripur,Karnataka,1
0,Sumerpur,Rajasthan,1
0,Sattur,TamilNadu,1
0,Sugauli,Bihar,1
0,Lumding,Assam,1
0,Vandavasi,TamilNadu,1
0,Titlagarh,Orissa,1
0,Uchgaon,Maharashtra,1
0,Mokokchung,Nagaland,1
0,Paschim Punropara,West Bengal,1
0,Sagwara,Rajasthan,1
0,Ramganj Mandi,Rajasthan,1
0,Tarakeswar,West Bengal,1
0,Mahalingapura,Karnataka,1
0,Dharmanagar,Tripura,1
0,Mahemdabad,Gujarat,1
0,Manendragarh,Chhattisgarh,1
0,Uran,Maharashtra,1
0,Tharamangalam,TamilNadu,1
0,Tirukkoyilur,TamilNadu,1
0,Pen,Maharashtra,1
0,Makhdumpur,Bihar,1
0,Maner,Bihar,1
0,Oddanchatram,TamilNadu,1
0,Palladam,TamilNadu,1
0,Mundi,Madhya Pradesh,1
0,Nabarangapur,Orissa,1
0,Mudalagi,Karnataka,1
0,Samalkha,Haryana,1
0,Nepanagar,Madhya Pradesh,1
0,Karjat,Maharashtra,1
0,Ranavav,Gujarat,1
0,Pedana,Andhra Pradesh,1
0,Pinjore,Haryana,1
0,Lakheri,Rajasthan,1
0,Pasan,Madhya Pradesh,1
0,Puttur,Andhra Pradesh,1
0,Vadakkuvalliyur,TamilNadu,1
0,Tirukalukundram,TamilNadu,1
0,Mahidpur,Madhya Pradesh,1
0,Mussoorie,Uttarakhand,1
0,Muvattupuzha,Kerala,1
0,Rasra,Uttar Pradesh,1
0,Udaipurwati,Rajasthan,1
0,Manwath,Maharashtra,1
0,Adoor,Kerala,1
0,Uthamapalayam,TamilNadu,1
0,Partur,Maharashtra,1
0,Nahan,Himachal Pradesh,1
0,Ladwa,Haryana,1
0,Mankachar,Assam,1
0,Nongstoin,Meghalaya,1
0,Losal,Rajasthan,1
0,Sri Madhopur,Rajasthan,1
0,Ramngarh,Rajasthan,1
0,Mavelikkara,Kerala,1
0,Rawatsar,Rajasthan,1
0,Rajakhera,Rajasthan,1
0,Lar,Uttar Pradesh,1
0,Lal Gopalganj Nindaura,Uttar Pradesh,1
0,Muddebihal,Karnataka,1
0,Sirsaganj,Uttar Pradesh,1
0,Shahpura,Rajasthan,1
0,Surandai,TamilNadu,1
0,Sangole,Maharashtra,1
0,Pavagada,Karnataka,1
0,Tharad,Gujarat,1
0,Mansa,Gujarat,1
0,Umbergaon,Gujarat,1
0,Mavoor,Kerala,1
0,Nalbari,Assam,1
0,Talaja,Gujarat,1
0,Malur,Karnataka,1
0,Mangrulpir,Maharashtra,1
0,Soro,Orissa,1
0,Shahpura,Rajasthan,1
0,Vadnagar,Gujarat,1
0,Raisinghnagar,Rajasthan,1
0,Sindhagi,Karnataka,1
0,Sanduru,Karnataka,1
0,Sohna,Haryana,1
0,Manavadar,Gujarat,1
0,Pihani,Uttar Pradesh,1
0,Safidon,Haryana,1
0,Risod,Maharashtra,1
0,Rosera,Bihar,1
0,Sankari,TamilNadu,1
0,Malpura,Rajasthan,1
0,Sonamukhi,West Bengal,1
0,Shamsabad-Agra,Uttar Pradesh,1
0,Nokha,Bihar,1
0,PandUrban Agglomeration,West Bengal,1
0,Mainaguri,West Bengal,1
0,Afzalpur,Karnataka,1
0,Shirur,Maharashtra,1
0,Salaya,Gujarat,1
0,Shenkottai,TamilNadu,1
0,Pratapgarh,Tripura,1
0,Vadipatti,TamilNadu,1
0,Nagarkurnool,Telangana,1
0,Savner,Maharashtra,1
0,Sasvad,Maharashtra,1
0,Rudrapur,Uttar Pradesh,1
0,Soron,Uttar Pradesh,1
0,Sholingur,TamilNadu,1
0,Pandharkaoda,Maharashtra,1
0,Perumbavoor,Kerala,1
0,Maddur,Karnataka,1
0,Nadbai,Rajasthan,1
0,Talode,Maharashtra,1
0,Shrigonda,Maharashtra,1
0,Madhugiri,Karnataka,1
0,Tekkalakote,Karnataka,1
0,Seoni-Malwa,Madhya Pradesh,1
0,Shirdi,Maharashtra,1
0,SUrban Agglomerationr,Uttar Pradesh,1
0,Terdal,Karnataka,1
0,Raver,Maharashtra,1
0,Tirupathur,TamilNadu,1
0,Taraori,Haryana,1
0,Mukhed,Maharashtra,1
0,Manachanallur,TamilNadu,1
0,Rehli,Madhya Pradesh,1
0,Sanchore,Rajasthan,1
0,Rajura,Maharashtra,1
0,Piro,Bihar,1
0,Mudabidri,Karnataka,1
0,Vadgaon Kasba,Maharashtra,1
0,Nagar,Rajasthan,1
0,Vijapur,Gujarat,1
0,Viswanatham,TamilNadu,1
0,Polur,TamilNadu,1
0,Panagudi,TamilNadu,1
0,Manawar,Madhya Pradesh,1
0,Tehri,Uttarakhand,1
0,Samdhan,Uttar Pradesh,1
0,Pardi,Gujarat,1
0,Rahatgarh,Madhya Pradesh,1
0,Panagar,Madhya Pradesh,1
0,Uthiramerur,TamilNadu,1
0,Tirora,Maharashtra,1
0,Rangia,Assam,1
0,Sahjanwa,Uttar Pradesh,1
0,Wara Seoni,Madhya Pradesh,1
0,Magadi,Karnataka,1
0,Rajgarh (Alwar),Rajasthan,1
0,Rafiganj,Bihar,1
0,Tarana,Madhya Pradesh,1
0,Rampur Maniharan,Uttar Pradesh,1
0,Sheoganj,Rajasthan,1
0,Raikot,Punjab,1
0,Pauri,Uttarakhand,1
0,Sumerpur,Uttar Pradesh,1
0,Navalgund,Karnataka,1
0,Shahganj,Uttar Pradesh,1
0,Marhaura,Bihar,1
0,Tulsipur,Uttar Pradesh,1
0,Sadri,Rajasthan,1
0,Thiruthuraipoondi,TamilNadu,1
0,Shiggaon,Karnataka,1
0,Pallapatti,TamilNadu,1
0,Mahendragarh,Haryana,1
0,Sausar,Madhya Pradesh,1
0,Ponneri,TamilNadu,1
0,Mahad,Maharashtra,1
0,Lohardaga,Jharkhand,1
0,Tirwaganj,Uttar Pradesh,1
0,Margherita,Assam,1
0,Sundarnagar,Himachal Pradesh,1
0,Rajgarh,Madhya Pradesh,1
0,Mangaldoi,Assam,1
0,Renigunta,Andhra Pradesh,1
0,Longowal,Punjab,1
0,Ratia,Haryana,1
0,Lalgudi,TamilNadu,1
0,Shrirangapattana,Karnataka,1
0,Niwari,Madhya Pradesh,1
0,Natham,TamilNadu,1
0,Unnamalaikadai,TamilNadu,1
0,PurqUrban Agglomerationzi,Uttar Pradesh,1
0,Shamsabad- Farrukhabad,Uttar Pradesh,1
0,Mirganj,Bihar,1
0,Todaraisingh,Rajasthan,1
0,Warhapur,Uttar Pradesh,1
0,Rajam,Andhra Pradesh,1
0,Urmar Tanda,Punjab,1
0,Lonar,Maharashtra,1
0,Powayan,Uttar Pradesh,1
0,P.N.Patti,TamilNadu,1
0,Palampur,Himachal Pradesh,1
0,Srisailam Project (Right Flank Colony) Township,Andhra Pradesh,1
0,Sindagi,Karnataka,1
0,Sandi,Uttar Pradesh,1
0,Vaikom,Kerala,1
0,Malda,West Bengal,1
0,Tharangambadi,TamilNadu,1
0,Sakaleshapura,Karnataka,1
0,Lalganj,Bihar,1
0,Malkangiri,Orissa,1
0,Rapar,Gujarat,1
0,Mauganj,Madhya Pradesh,1
0,Todabhim,Rajasthan,1
0,Srinivaspur,Karnataka,1
0,Murliganj,Bihar,1
0,Reengus,Rajasthan,1
0,Sawantwadi,Maharashtra,1
0,Tittakudi,TamilNadu,1
0,Lilong,Manipur,1
0,Rajaldesar,Rajasthan,1
0,Pathardi,Maharashtra,1
0,Achhnera,Uttar Pradesh,1
0,Pacode,TamilNadu,1
0,Naraura,Uttar Pradesh,1
0,Nakur,Uttar Pradesh,1
0,Palai,Kerala,1
0,Morinda- India,Punjab,1
0,Manasa,Madhya Pradesh,1
0,Nainpur,Madhya Pradesh,1
0,Sahaspur,Uttar Pradesh,1
0,Pauni,Maharashtra,1
0,Prithvipur,Madhya Pradesh,1
0,Ramtek,Maharashtra,1
0,Silapathar,Assam,1
0,Songadh,Gujarat,1
0,Safipur,Uttar Pradesh,1
0,Sohagpur,Madhya Pradesh,1
0,Mul,Maharashtra,1
0,Sadulshahar,Rajasthan,1
0,Phillaur,Punjab,1
0,Sambhar,Rajasthan,1
0,Prantij,Rajasthan,1
0,Nagla,Uttarakhand,1
0,Pattran,Punjab,1
0,Mount Abu,Rajasthan,1
0,Reoti,Uttar Pradesh,1
0,Tenu dam-cum-Kathhara,Jharkhand,1
0,Panchla,West Bengal,1
0,Sitarganj,Uttarakhand,1
0,Pasighat,Arunachal Pradesh,1
0,Motipur,Bihar,1
0,O' Valley,TamilNadu,1
0,Raghunathpur,West Bengal,1
0,Suriyampalayam,TamilNadu,1
0,Qadian,Punjab,1
0,Rairangpur,Orissa,1
0,Silvassa,Dadra and Nagar Haveli,1
0,Nowrozabad (Khodargama),Madhya Pradesh,1
0,Mangrol,Rajasthan,1
0,Soyagaon,Maharashtra,1
0,Sujanpur,Punjab,1
0,Manihari,Bihar,1
0,Sikanderpur,Uttar Pradesh,1
0,Mangalvedhe,Maharashtra,1
0,Phulera,Rajasthan,1
0,Ron,Karnataka,1
0,Sholavandan,TamilNadu,1
0,Saidpur,Uttar Pradesh,1
0,Shamgarh,Madhya Pradesh,1
0,Thammampatti,TamilNadu,1
0,Maharajpur,Madhya Pradesh,1
0,Multai,Madhya Pradesh,1
0,Mukerian,Punjab,1
0,Sirsi,Uttar Pradesh,1
0,Purwa,Uttar Pradesh,1
0,Sheohar,Bihar,1
0,Namagiripettai,TamilNadu,1
0,Parasi,Uttar Pradesh,1
0,Lathi,Gujarat,1
0,Lalganj,Uttar Pradesh,1
0,Narkhed,Maharashtra,1
0,Mathabhanga,West Bengal,1
0,Shendurjana,Maharashtra,1
0,Peravurani,TamilNadu,1
0,Mariani,Assam,1
0,Phulpur,Uttar Pradesh,1
0,Rania,Haryana,1
0,Pali,Madhya Pradesh,1
0,Pachore,Madhya Pradesh,1
0,Parangipettai,TamilNadu,1
0,Pudupattinam,TamilNadu,1
0,Panniyannur,Kerala,1
0,Maharajganj,Bihar,1
0,Rau,Madhya Pradesh,1
0,Monoharpur,West Bengal,1
0,Mandawa,Rajasthan,1
0,Marigaon,Assam,1
0,Pallikonda,TamilNadu,1
0,Pindwara,Rajasthan,1
0,Shishgarh,Uttar Pradesh,1
0,Patur,Maharashtra,1
0,Mayang Imphal,Manipur,1
0,Mhowgaon,Madhya Pradesh,1
0,Guruvayoor,Kerala,1
0,Mhaswad,Maharashtra,1
0,Sahawar,Uttar Pradesh,1
0,Sivagiri,TamilNadu,1
0,Mundargi,Karnataka,1
0,Punjaipugalur,TamilNadu,1
0,Kailasahar,Tripura,1
0,Samthar,Uttar Pradesh,1
0,Sakti,Chhattisgarh,1
0,Sadalagi,Karnataka,1
0,Silao,Bihar,1
0,Mandalgarh,Rajasthan,1
0,Loha,Maharashtra,1
0,Pukhrayan,Uttar Pradesh,1
0,Padmanabhapuram,TamilNadu,1
0,Belonia,Tripura,1
0,Saiha,Mizoram,1
0,Srirampore,West Bengal,1
0,Talwara,Punjab,1
0,Puthuppally,Kerala,1
0,Khowai,Tripura,1
0,Vijaypur,Madhya Pradesh,1
0,Takhatgarh,Rajasthan,1
0,Thirupuvanam,TamilNadu,1
0,Adra,West Bengal,1
0,Piriyapatna,Karnataka,1
0,Obra,Uttar Pradesh,1
0,Adalaj,Gujarat,1
0,Nandgaon,Maharashtra,1
0,Barh,Bihar,1
0,Chhapra,Gujarat,1
0,Panamattom,Kerala,1
0,Niwai,Uttar Pradesh,1
0,Bageshwar,Uttarakhand,1
0,Tarbha,Orissa,1
0,Adyar,Karnataka,1
0,Narsinghgarh,Madhya Pradesh,1
0,Warud,Maharashtra,1
0,Asarganj,Bihar,1
0,Sarsod,Haryana,1
