DOCID,Site,Contractor,Act,Activity,Date_Of_Month,Month,Year,RemindDays
"0","Gurgaon","SIS","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Gurgaon","SIS","DVAT","Tax Deposit","20","","","0"
"0","Gurgaon","SIS","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Gurgaon","SIS","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Gurgaon","SIS","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Gurgaon","SIS","Inter State Migrant","Return & Reports","15","2","","0"
"0","Gurgaon","SIS","Private Security","Security License","0","","","0"
"0","Gurgaon","SIS","Prohibition of Smoking","Notice Display","0","","","0"
"0","Gurgaon","SIS","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Gurgaon","SIS","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Gurgaon","Sodexo Food Solutions India Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Gurgaon","Sodexo Food Solutions India Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Gurgaon","Sodexo Food Solutions India Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Gurgaon","Sodexo Food Solutions India Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Gurgaon","Sodexo Food Solutions India Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Gurgaon","Sodexo Food Solutions India Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Gurgaon","Sodexo Food Solutions India Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Gurgaon","Sodexo Food Solutions India Private Limited","Private Security","Security License","0","","","0"
"0","Gurgaon","Sodexo Food Solutions India Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Gurgaon","Sodexo Food Solutions India Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Gurgaon","Sodexo Food Solutions India Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Kolkata","PE","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Kolkata","PE","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Kolkata","PE","DVAT","Tax Deposit","20","","","0"
"0","Kolkata","PE","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Kolkata","PE","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Kolkata","PE","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Kolkata","PE","Inter State Migrant","Return & Reports","15","2","","0"
"0","Kolkata","PE","Private Security","Security License","0","","","0"
"0","Kolkata","PE","Prohibition of Smoking","Notice Display","0","","","0"
"0","Kolkata","PE","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Kolkata","PE","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Kolkata","CBRE South Asia Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Kolkata","CBRE South Asia Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Kolkata","CBRE South Asia Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Kolkata","CBRE South Asia Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Kolkata","CBRE South Asia Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Kolkata","CBRE South Asia Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Kolkata","CBRE South Asia Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Kolkata","CBRE South Asia Private Limited","Private Security","Security License","0","","","0"
"0","Kolkata","CBRE South Asia Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Kolkata","CBRE South Asia Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Kolkata","CBRE South Asia Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Kolkata","Contractor A","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Kolkata","Contractor A","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Kolkata","Contractor A","DVAT","Tax Deposit","20","","","0"
"0","Kolkata","Contractor A","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Kolkata","Contractor A","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Kolkata","Contractor A","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Kolkata","Contractor A","Inter State Migrant","Return & Reports","15","2","","0"
"0","Kolkata","Contractor A","Private Security","Security License","0","","","0"
"0","Kolkata","Contractor A","Prohibition of Smoking","Notice Display","0","","","0"
"0","Kolkata","Contractor A","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Kolkata","Contractor A","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Kolkata","Contractor B","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Kolkata","Contractor B","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Kolkata","Contractor B","DVAT","Tax Deposit","20","","","0"
"0","Kolkata","Contractor B","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Kolkata","Contractor B","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Kolkata","Contractor B","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Kolkata","Contractor B","Inter State Migrant","Return & Reports","15","2","","0"
"0","Kolkata","Contractor B","Private Security","Security License","0","","","0"
"0","Kolkata","Contractor B","Prohibition of Smoking","Notice Display","0","","","0"
"0","Kolkata","Contractor B","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Kolkata","Contractor B","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Kolkata","Deneb & Polluxe Tours & Travels Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Kolkata","Deneb & Polluxe Tours & Travels Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Kolkata","Deneb & Polluxe Tours & Travels Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Kolkata","Deneb & Polluxe Tours & Travels Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Kolkata","Deneb & Polluxe Tours & Travels Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Kolkata","Deneb & Polluxe Tours & Travels Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Kolkata","Deneb & Polluxe Tours & Travels Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Kolkata","Deneb & Polluxe Tours & Travels Private Limited","Private Security","Security License","0","","","0"
"0","Kolkata","Deneb & Polluxe Tours & Travels Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Kolkata","Deneb & Polluxe Tours & Travels Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Kolkata","Deneb & Polluxe Tours & Travels Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Kolkata","G4S Secure Solution(India) Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Kolkata","G4S Secure Solution(India) Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Kolkata","G4S Secure Solution(India) Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Kolkata","G4S Secure Solution(India) Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Kolkata","G4S Secure Solution(India) Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Kolkata","G4S Secure Solution(India) Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Kolkata","G4S Secure Solution(India) Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Kolkata","G4S Secure Solution(India) Private Limited","Private Security","Security License","0","","","0"
"0","Kolkata","G4S Secure Solution(India) Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Kolkata","G4S Secure Solution(India) Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Kolkata","G4S Secure Solution(India) Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Kolkata","Genius Consultants Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Kolkata","Genius Consultants Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Kolkata","Genius Consultants Limited","DVAT","Tax Deposit","20","","","0"
"0","Kolkata","Genius Consultants Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Kolkata","Genius Consultants Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Kolkata","Genius Consultants Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Kolkata","Genius Consultants Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Kolkata","Genius Consultants Limited","Private Security","Security License","0","","","0"
"0","Kolkata","Genius Consultants Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Kolkata","Genius Consultants Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Kolkata","Genius Consultants Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Kolkata","Mynd Solution Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Kolkata","Mynd Solution Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Kolkata","Mynd Solution Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Kolkata","Mynd Solution Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Kolkata","Mynd Solution Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Kolkata","Mynd Solution Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Kolkata","Mynd Solution Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Kolkata","Mynd Solution Private Limited","Private Security","Security License","0","","","0"
"0","Kolkata","Mynd Solution Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Kolkata","Mynd Solution Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Kolkata","Mynd Solution Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Kolkata","Nouvel Facilities Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Kolkata","Nouvel Facilities Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Kolkata","Nouvel Facilities Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Kolkata","Nouvel Facilities Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Kolkata","Nouvel Facilities Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Kolkata","Nouvel Facilities Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Kolkata","Nouvel Facilities Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Kolkata","Nouvel Facilities Private Limited","Private Security","Security License","0","","","0"
"0","Kolkata","Nouvel Facilities Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Kolkata","Nouvel Facilities Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Kolkata","Nouvel Facilities Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Kolkata","Personal Touch ServicesIndia Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Kolkata","Personal Touch ServicesIndia Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Kolkata","Personal Touch ServicesIndia Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Kolkata","Personal Touch ServicesIndia Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Kolkata","Personal Touch ServicesIndia Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Kolkata","Personal Touch ServicesIndia Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Kolkata","Personal Touch ServicesIndia Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Kolkata","Personal Touch ServicesIndia Private Limited","Private Security","Security License","0","","","0"
"0","Kolkata","Personal Touch ServicesIndia Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Kolkata","Personal Touch ServicesIndia Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Kolkata","Personal Touch ServicesIndia Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Kolkata","Quess Corp Pvt. Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Kolkata","Quess Corp Pvt. Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Kolkata","Quess Corp Pvt. Limited","DVAT","Tax Deposit","20","","","0"
"0","Kolkata","Quess Corp Pvt. Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Kolkata","Quess Corp Pvt. Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Kolkata","Quess Corp Pvt. Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Kolkata","Quess Corp Pvt. Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Kolkata","Quess Corp Pvt. Limited","Private Security","Security License","0","","","0"
"0","Kolkata","Quess Corp Pvt. Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Kolkata","Quess Corp Pvt. Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Kolkata","Quess Corp Pvt. Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Kolkata","Ranstad India Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Kolkata","Ranstad India Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Kolkata","Ranstad India Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Kolkata","Ranstad India Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Kolkata","Ranstad India Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Kolkata","Ranstad India Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Kolkata","Ranstad India Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Kolkata","Ranstad India Private Limited","Private Security","Security License","0","","","0"
"0","Kolkata","Ranstad India Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Kolkata","Ranstad India Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Kolkata","Ranstad India Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Kolkata","SIS","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Kolkata","SIS","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Kolkata","SIS","DVAT","Tax Deposit","20","","","0"
"0","Kolkata","SIS","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Kolkata","SIS","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Kolkata","SIS","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Kolkata","SIS","Inter State Migrant","Return & Reports","15","2","","0"
"0","Kolkata","SIS","Private Security","Security License","0","","","0"
"0","Kolkata","SIS","Prohibition of Smoking","Notice Display","0","","","0"
"0","Kolkata","SIS","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Kolkata","SIS","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Kolkata","Sodexo Food Solutions India Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Kolkata","Sodexo Food Solutions India Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Kolkata","Sodexo Food Solutions India Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Kolkata","Sodexo Food Solutions India Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Kolkata","Sodexo Food Solutions India Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Kolkata","Sodexo Food Solutions India Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Kolkata","Sodexo Food Solutions India Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Kolkata","Sodexo Food Solutions India Private Limited","Private Security","Security License","0","","","0"
"0","Kolkata","Sodexo Food Solutions India Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Kolkata","Sodexo Food Solutions India Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Kolkata","Sodexo Food Solutions India Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","PE","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","PE","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","PE","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","PE","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","PE","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Mumbai","PE","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","PE","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","PE","Private Security","Security License","0","","","0"
"0","Mumbai","PE","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","PE","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","PE","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","CBRE South Asia Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","CBRE South Asia Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","CBRE South Asia Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","CBRE South Asia Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","CBRE South Asia Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Mumbai","CBRE South Asia Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","CBRE South Asia Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","CBRE South Asia Private Limited","Private Security","Security License","0","","","0"
"0","Mumbai","CBRE South Asia Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","CBRE South Asia Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","CBRE South Asia Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","Contractor A","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","Contractor A","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","Contractor A","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","Contractor A","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","Contractor A","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Mumbai","Contractor A","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","Contractor A","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","Contractor A","Private Security","Security License","0","","","0"
"0","Mumbai","Contractor A","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","Contractor A","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","Contractor A","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","Contractor B","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","Contractor B","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","Contractor B","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","Contractor B","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","Contractor B","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Mumbai","Contractor B","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","Contractor B","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","Contractor B","Private Security","Security License","0","","","0"
"0","Mumbai","Contractor B","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","Contractor B","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","Contractor B","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","Deneb & Polluxe Tours & Travels Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","Deneb & Polluxe Tours & Travels Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","Deneb & Polluxe Tours & Travels Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","Deneb & Polluxe Tours & Travels Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","Deneb & Polluxe Tours & Travels Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Mumbai","Deneb & Polluxe Tours & Travels Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","Deneb & Polluxe Tours & Travels Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","Deneb & Polluxe Tours & Travels Private Limited","Private Security","Security License","0","","","0"
"0","Mumbai","Deneb & Polluxe Tours & Travels Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","Deneb & Polluxe Tours & Travels Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","Deneb & Polluxe Tours & Travels Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","G4S Secure Solution(India) Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","G4S Secure Solution(India) Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","G4S Secure Solution(India) Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","G4S Secure Solution(India) Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","G4S Secure Solution(India) Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Mumbai","G4S Secure Solution(India) Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","G4S Secure Solution(India) Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","G4S Secure Solution(India) Private Limited","Private Security","Security License","0","","","0"
"0","Mumbai","G4S Secure Solution(India) Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","G4S Secure Solution(India) Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","G4S Secure Solution(India) Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","Genius Consultants Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","Genius Consultants Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","Genius Consultants Limited","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","Genius Consultants Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","Genius Consultants Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Mumbai","Genius Consultants Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","Genius Consultants Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","Genius Consultants Limited","Private Security","Security License","0","","","0"
"0","Mumbai","Genius Consultants Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","Genius Consultants Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","Genius Consultants Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","Mynd Solution Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","Mynd Solution Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","Mynd Solution Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","Mynd Solution Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","Mynd Solution Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Mumbai","Mynd Solution Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","Mynd Solution Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","Mynd Solution Private Limited","Private Security","Security License","0","","","0"
"0","Mumbai","Mynd Solution Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","Mynd Solution Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","Mynd Solution Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","Nouvel Facilities Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","Nouvel Facilities Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","Nouvel Facilities Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","Nouvel Facilities Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","Nouvel Facilities Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Mumbai","Nouvel Facilities Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","Nouvel Facilities Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","Nouvel Facilities Private Limited","Private Security","Security License","0","","","0"
"0","Mumbai","Nouvel Facilities Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","Nouvel Facilities Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","Nouvel Facilities Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","Personal Touch ServicesIndia Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","Personal Touch ServicesIndia Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","Personal Touch ServicesIndia Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","Personal Touch ServicesIndia Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","Personal Touch ServicesIndia Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Mumbai","Personal Touch ServicesIndia Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","Personal Touch ServicesIndia Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","Personal Touch ServicesIndia Private Limited","Private Security","Security License","0","","","0"
"0","Mumbai","Personal Touch ServicesIndia Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","Personal Touch ServicesIndia Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","Personal Touch ServicesIndia Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","Quess Corp Pvt. Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","Quess Corp Pvt. Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","Quess Corp Pvt. Limited","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","Quess Corp Pvt. Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","Quess Corp Pvt. Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
