SiteID,Company,Customer,Name,SiteCode,State,Location,Contact_Person,Contact_Number,Address,Maker,Checker,Status,Response,Message
"0Jubilant FoodWorks LimitedDomino''s Pizza India66497_VYTTILA COCHIN KERALA66497_VYTTILA COCHIN KERALAKeralaGround Floor Tharayil Chambers  No 29/783E NH'- 47 Bye'-pass Vyttila PO Cochin Kerala1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India65777_PEDDAR ROAD65777_PEDDAR ROADMaharashtraSHOP NO.D001PURNIMA APPARTMENTS231","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India67085_SHILP ARCADE PALANPUR GUJARAT67085_SHILP ARCADE PALANPUR GUJARATGujratShop no. 737475767778 Shilp Arcade Plot numbers 34 & 51","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66185_ASCENDAS PARK SQUARE BANGALORE66185_ASCENDAS PARK SQUARE BANGALOREKarnatakaUnit No. 01'-13 First Floor Ascendas Park Square Mall International Tech park Sadarmangala/ Pattandur Agrahara Village Whitefield Road Bangalore1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India67052_HARALUR VILLAGE BANGALORE KARNATAKA67052_HARALUR VILLAGE BANGALORE KARNATAKAKarnatakaGround Floor No. 36    Haralur Main Road Haralur Village1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66648_SANGRUR PUNJAB66648_SANGRUR PUNJABPunjabGround FloorCL Towers Nankiana Chowk Sangrur Punjab1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66365_LOVELY PROFESSIONAL UNIVERSITY JALANDHAR PUNJAB66365_LOVELY PROFESSIONAL UNIVERSITY JALANDHAR PUNJABPunjabShop No. 505 Level 5Block 15'-A Lovely Professional University Campus Jalandhar'-Delhi G.T. Road NH'-IVillage Cheheru Tehsil Phagwara District Kapurthala Punjab1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India65905_ASHOK VIHAR65905_ASHOK VIHARDelhiGROUND FLOOR SHOP NO..234252627POCKET B LSC DDA MARKETASHOK VIHAR PHASE'-31","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66169_SECTOR 63 NOIDA66169_SECTOR 63 NOIDAUttar PradeshGround Floor  Plot No. 19 Block H1A  Sector '- 63  Noida1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66662_MAHENDRU PATNA BIHAR66662_MAHENDRU PATNA BIHARBiharUpper Ground Floor Shop No.1  Opposite GW Hostel Baksaria Tola Sona Kutir Mahendru Ashok Rajpath Patna Bihar1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66482_Kalava Kharegaon (W) Thane66482_Kalava Kharegaon (W) ThaneMaharashtraShop No 2 Ground Floor Mauli apartment Gut No 15 Hissa No 2 Gut No  6 Hissa No ( Part)  Gut No 18 Mumbai Pune Road Kharegaon West Village Parsik Saja Kalwa Thane1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66615_PVP SQUARE MALL M. G. ROAD VIJAYAWADA SEEMANDHRA66615_PVP SQUARE MALL M. G. ROAD VIJAYAWADA SEEMANDHRAAndhra PradeshThird Floor Unit No. 3 F'-01'-02 �PVP SQUARE MALL�  M. G. Road Vijayawada Seemandhra1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66306_PUSA ROAD RAJINDER NAGAR DELHI66306_PUSA ROAD RAJINDER NAGAR DELHIDelhiShop no. 1 Ground Floor Bunglow Plot No. 22 Bazaar MargRajinder Nagar New Delhi1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66514_M.G. ROAD KOLKATA66514_M.G. ROAD KOLKATAWest BengalFirst Floor Shop no. 1X Riddhi Siddhi Residency 40B M. G. ROAD KOLKATA1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66371_NEHRU PARK YAMUNA NAGAR HARYANA66371_NEHRU PARK YAMUNA NAGAR HARYANAHaryanaGround Floor B'-6/403 Plot no 4 Model Town Market Opposite Nehru ParkYamuna Nagar Haryana""","","","1","","","","","","","","","","Failed","Invalid Data Format"
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66725_Cantonment Road Trichy Tamil Nadu","66725_Cantonment Road Trichy Tamil Nadu","Tamilnadu","Trichy","","","DUKES Complex 120 Bharathiar SalaiCantonment Tiruchirapalli Tamilnadu","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66479_SECTOR'-18 GURGAON HARYANA","66479_SECTOR'-18 GURGAON HARYANA","Haryana","Gurgaon","","","Ground Floor SCO'-35 HUDA Commercial Complex Sector'-18 Udyog Vihar Gurgaon Haryana","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66090_CIVIL LINES ROORKEE","66090_CIVIL LINES ROORKEE","Uttarakhand","Roorkee","","","Ground Floor  No. 1068 (new) and 321 (1'-2) (old)  8 Civil Lines Roorkee","","","1","Success",""
"0","Dunkin'' Donuts India","Domino''s Pizza India","71083_KIDZANIA NOIDA UTTAR PRADESH","71083_KIDZANIA NOIDA UTTAR PRADESH","Uttar Pradesh","Noida","","","KidZania Delhi NCR","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66099_SAYAJIGANJ VIBHAG VADODARA","66099_SAYAJIGANJ VIBHAG VADODARA","Gujrat","Vadodra","","","Ground Floor Shop No.1 Astoria C.S. No. 2/1 Tikka No. 1/5 Sayajiganj Vibhag Vibhag'-D Vadodara Gujurat","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66918_HONGSANDRA DEVARCHIKKNAHALLI BANGALORE KARNATAKA","66918_HONGSANDRA DEVARCHIKKNAHALLI BANGALORE KARNATAKA","Karnataka","Bangalore","","","Ground Floor Property No 638/1/631","","","1","Success",""
"0","Dunkin'' Donuts India","Domino''s Pizza India","71064_SLN Terminus Gachibowli Hyderabad","71064_SLN Terminus Gachibowli Hyderabad","Telangana","Hyderabad","","","Ground Floor Unit No. LG'-11'-2 Survey No. 133 Beside Botanical Garden Gachibowli Hyderabad Telangana","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65875_MANIPAL","65875_MANIPAL","Karnataka","MANIPAL","","","Ground Floor Premier Enclave Door   No. 4 � 1 A 5 Syndicate Circle Manipal Karnataka","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66388_PHOENIX MARKET CITY KURLA","66388_PHOENIX MARKET CITY KURLA","Maharashtra","Mumbai","","","Unit No.S'-FC'-14 (Food Court) Phoenix Market city Mall L.B.S. Road Kamani Junction Opp. Naaz Restaurant. Kurla �West Mumbai","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65793_COIMBATORE","65793_COIMBATORE","Tamilnadu","Kodaikanal","","","NO. 27'-28NEHRU STADIUMOPPOSITE  VOC PARK","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66926_Konnur High Road Ayanavaram Chennai Tamil Nadu","66926_Konnur High Road Ayanavaram Chennai Tamil Nadu","Tamilnadu","Chennai","","","Ground Floor No 238(281) (Joint office) Konur High road","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66106_I P Extension DELHI","66106_I P Extension DELHI","Delhi","Delhi","","","Ground Floor  Plot No. 7 LSC Mandawali Fazalpur Delhi'-110092 &  Ground Floor Shop No. G'-3 & G'-4 Pankaj Commercial Plaza  Plot No. 1 LSC Mandawali Fazalpur Delhi","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66639_MANEWADA ROAD NAGPUR","66639_MANEWADA ROAD NAGPUR","Maharashtra","Nagpur","","","Deotare Plaza Ground Floor Plot No. 7 & 8  Welekar Nagar  Manewada Road Nagpur Maharashtra","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66120_KIRTI NAGAR  DELHI","66120_KIRTI NAGAR  DELHI","Delhi","Delhi","","","Ground Floor  Shop no. A'-22 A'-23 (Part) Tagore Market Kirti Nagar New Delhi","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66417_Binori Ambit Thaltej Cross Road Ahmedabad","66417_Binori Ambit Thaltej Cross Road Ahmedabad","Gujrat","Ahmedabad","","","Unit No. 1 Ground Floor Binori Ambit S. G. Highway Near  Thaltej Cross Road Ahmedabad Gujarat","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","67055_DHAULA KUAN METRO STATION NEW DELHI","67055_DHAULA KUAN METRO STATION NEW DELHI","Delhi","New Delhi","","","Unit No. 6 Ground Floor","","","1","Success",""
"0","Dunkin'' Donuts India","Domino''s Pizza India","71087_RAHEJA MIND SPACE HYDERABAD TELANGANA","71087_RAHEJA MIND SPACE HYDERABAD TELANGANA","Telangana","Hyderabad","","","Kiosk Food Court Ground Floor Building No. 9","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66564_RAJIV GANDHI CHOWK LATUR","66564_RAJIV GANDHI CHOWK LATUR","Maharashtra","LATUR","","","Shop No. 1 to 10 Ground Floor Adv. B. J. Chounde Shopping Arcade Rajiv Gandhi Chowk Ausa Road Latur Maharashtra","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66415_Sri Prastha Complex Nalasopara (West) Thane","66415_Sri Prastha Complex Nalasopara (West) Thane","Maharashtra","Mumbai","","","Shop No. A/1 to 4 on Ground Floor and A/25 A/26 A/27 and A/101 on First Floor Aster Sri Prastha Complex Building No. 7 Plot Nos. 197 and 198 off Station road  near Fun Fiesta theater Nalasopara (West) Taluka Vasai Thane","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66050_DLF CITY CENTRE","66050_DLF CITY CENTRE","Delhi","Delhi","","","FC1 Third Floor DLF Food Court DLF City Centre Shalimar Bagh Shalimar Bagh Delhi","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66637_SHOPPERS PRIDE MALL BIJNOR","66637_SHOPPERS PRIDE MALL BIJNOR","Uttar Pradesh","Bijnor","","","Hall No. 2 (Ground Floor) Hall Nos. 14 & 15 (Lower Ground Floor) Shoppers Pride Mall Civil Lines Shastri Chauk Bijnor Uttar Pradesh","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66521_THIRUVANMIYUR CHENNAI","66521_THIRUVANMIYUR CHENNAI","Tamilnadu","Chennai","","","# 123/61'-A2 1st Floor Dr.Kalki Krishnamurthy Rd (LB Rd) Near S2 Thyagaraja Theater Thiruvanmiyur Chennai","","","1","Failed","Invalid Data Format"
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66938_SOLAPUR ROAD BIJAPUR KARNATAKA","66938_SOLAPUR ROAD BIJAPUR KARNATAKA","Karnataka","Bijapur","","","No. 9 MIG  Ground floor","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65891_BORIVALI","65891_BORIVALI","Maharashtra","Mumbai","","","SHOP NO. 8'-11BETHLEHEM  APARTMENTS400  S.V.P. ROAD","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65958_Nizampura Vadodara","65958_Nizampura Vadodara","Gujrat","Vadodra","","","Shop No. 19 to 21 Ground Floor Procube Village Gorwa Nizampura Vadodara","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66236_KASTURI NAGAR BANGLORE","66236_KASTURI NAGAR BANGLORE","Karnataka","Bangalore","","","� ARKA�Ground Floor No 413 5th Main Road OMBR Kasturinagar Main Road","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65881_DWARKA","65881_DWARKA","Delhi","Delhi","","","SHOP NO. G1 & G2  PLOT NO.8GROUND FLOOR KRISHNA TOWERSEC'-12","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65803_P.BAGH","65803_P.BAGH","Delhi","Delhi","","","STALL PLOT  27'- 28CENTRAL MARKET(WEST)PUNJABI BAGH","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66569_51 MILESTONE G.T. KARNAL ROAD MURTHAL HARYANA","66569_51 MILESTONE G.T. KARNAL ROAD MURTHAL HARYANA","Haryana","Sonipat","","","Shop No'-2 Ground Floor 51 Milestone G.T. Karnal Road N.H'-1 Tehsil & District Sonipat Haryana","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","67034_PINJORE HARYANA","67034_PINJORE HARYANA","Haryana","Pinjore","","","Ground Floor H.B. No. 115  Hadud Nagar Tehsil'- Kalka","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65775_PRABHADEVI","65775_PRABHADEVI","Maharashtra","Mumbai","","","SHOP NO. 3'-4KOHINOORVEER SAVARKAR ROAD","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66490_PACIFIC MALL DEHRADUN UTTARAKHAND","66490_PACIFIC MALL DEHRADUN UTTARAKHAND","Uttarakhand","Dehradun","","","Shop No. UG'-04 Upper Ground Floor Pacific Mall Maujha Jakhan Rajpur Road Dehradun Uttarakhand","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65810_SECUNDRABAD","65810_SECUNDRABAD","Telangana","Secunderabad","","","NO. 9'-1'-164 GROUND FLOORAMSRI PLAZA NEAR BASERA HOTELS.D. ROAD","","","1","Failed","Invalid Data Format"
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66135_SAI BABA COLONY COIMBATORE","66135_SAI BABA COLONY COIMBATORE","Tamilnadu","Coimbatore","","","Ground Floor  T. S. No. 12/156 Part G.S. No. 392/1  Door No. 1 1A 1B 1C and 2 Bharathi Park Cross Road 2  Saibaba Colony NSR Road Sri Ram Co'-operative Colony  S.R.P. Nagar Site No. 25 Sanganoor Village  Coimbatore Corporation Coimbatore","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66459_VISHWAMANAVA DOUBLE ROAD MYSORE KARNATAKA","66459_VISHWAMANAVA DOUBLE ROAD MYSORE KARNATAKA","Karnataka","Mysore","","","Ground Floor No. MIG 12 Block No. 9 Next to IDBI Bank Vishwamanava Double Road Thonachikoppal '- Saraswathipuram Extension Chamraja mohalla Mysore","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66338_NH 8 KARJAN VADODARA","66338_NH 8 KARJAN VADODARA","Gujrat","Vadodra","","","Le'-Nandani Domino''s PizzaGround Floor Block No. 666 Old Survey No. 449/2 Post � Bharthana Taluka Karjan District Vadodara N.H. 8 Nr. Toll Naka Karjan","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66262_CITY MALL 36 BILASPUR","66262_CITY MALL 36 BILASPUR","Chhattisgarh","Bilaspur","","","Shop No 17 & 18 City Mall 36 Mangla Chowk Mungeli RoadBilaspur","","","1","Success",""
"0","Dunkin'' Donuts India","Domino''s Pizza India","71027_KURLA MARKETCITY PHEONIX MUMBAI","71027_KURLA MARKETCITY PHEONIX MUMBAI","Maharashtra","Mumbai","","","Shop no. S'-38 & 39 Second Floor Phoenix Marketcity L.B.S.Marg Kurla (W) Mumbai","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65829_DEHRADUN","65829_DEHRADUN","Uttarakhand","Dehradun","","","Ground Floor 65'-A (Part) Rajpur Road Dehradun Uttrakhand","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","City Office '- Indore","City Office '- Indore","Madhya Pradesh","Indore","","","Domino�s Pizza  Gr. Floor Hall No. 1 & 3 Sapna Sangeeta Mall Sneh Nagar Sapna Sangeeta Road Indore","","","1","Success",""
"0","Dunkin'' Donuts India","Domino''s Pizza India","71025_SARABHA NAGAR LUDHIANA","71025_SARABHA NAGAR LUDHIANA","Punjab","Ludhiana","","","Upper Ground Floor S.C.O 18 Sarabha Nagar Main Market Ludhiana Punjab","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66030_VIMAWALA ARCADE COMPLEX","66030_VIMAWALA ARCADE COMPLEX","Gujrat","Anand","","","First Floor Shop No. F'-3F'-4 F'-5 & F'-6�Vimawala Arcade Complex� (Opposite H.P. Petrol Pump) Final Plot No. 288 T.P. Scheme No. 6 Land Bearing R.S. No. 712/1 Tehsil & District Anand Gujarat","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66026_Surat '- 2","66026_Surat '- 2","Gujrat","Surat","","","Higher Ground Floor Shop No. HG'-1 HG'-2 HG'-3 HG'-3(Old Shop No.  HG'-4) Devi Plaza Complex Deviplaza Co. op. Housing Society R.S. No. 394 Hissa No.2 Paikee T.P. Scheme No. 12 (Adajan) Final Plot No. 139 Paikee Personal Plot No. A'-1 & A'-2  Village Adajan Sub District Surat City Surat","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66032_KONDWA KHURD","66032_KONDWA KHURD","Maharashtra","Pune","","","Ground Floor Shop No 17 18 &19Parmar Pavan  Survey No. 1A Hissa No.  1/2 1/3 and 2 Village Kondwa Khurd Sub District of Taluka Haveli III District'- Pune","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66214_BYCULLA MAZGAON MUMBAI","66214_BYCULLA MAZGAON MUMBAI","Maharashtra","Mumbai","","","Ground floor 163 Victoria Road Sant Savta Marg Next To Anza School Byculla Mumbai","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","67003_KIDZANIA NOIDA UTTAR PRADESH","67003_KIDZANIA NOIDA UTTAR PRADESH","Uttar Pradesh","Noida","","","KidZania NCR imagiNation Edutainment India Pvt. Ltd","","","1","Success",""
"0","Dunkin'' Donuts India","Domino''s Pizza India","71059_Phoenix Market City Chennai","71059_Phoenix Market City Chennai","Tamilnadu","Chennai","","","Unit No. G'-13 Ground Floor. Old Door No. 66 New Door No. 142; Velachery Road Chennai Tamil Nadu","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65969_TEYNAMPET '- CHENNAI","65969_TEYNAMPET '- CHENNAI","Tamilnadu","Chennai","","","NO 40/1  K B DASAN ROAD NEAR SIET COLLEGETEYNAMPET ","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","City Office '- Hyderabad","City Office '- Hyderabad","Telangana","Hyderabad","","","No.103 & 104 PNR SSV Complex A S Rao Nagar Hyderabad","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65863_AHMEDABAD'-2","65863_AHMEDABAD'-2","Gujrat","Ahmedabad","","","G'-2  GROUND FLOORASTRON TECH PARK BUILDINGOPP. FUN  REPUBLIC COMPLEXNEAR ISKON TEMPLE SATELLITE ROAD","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","67036_WHITE FIELD VILLAGE KRISHNARAJAPURAM BANGALORE","67036_WHITE FIELD VILLAGE KRISHNARAJAPURAM BANGALORE","Karnataka","Bangalore","","","Ground Floor  No 284/1 ","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66493_KADUGODI BANGALORE","66493_KADUGODI BANGALORE","Karnataka","Bangalore","","","No. 34/1B Ground Floor Opp. State Bank of India Belathur Village Kadugodi Post Bangalore East Taluk Karnataka","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66492 _MALL ROAD NANITAL UTTARAKHAND","66492 _MALL ROAD NANITAL UTTARAKHAND","Uttarakhand","Nainital","","","Shop No. 8 Ground Floor Jagati Hotel Mall Road Nanital Uttarakhand","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66971_EKDALIA ROAD GARIAHAT KOLKATA WEST BENGAL","66971_EKDALIA ROAD GARIAHAT KOLKATA WEST BENGAL","West Bengal","Kolkata","","","5 Ekdalia Road Ground and 1st Floor","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66627_Eco Space'-Kolkata","66627_Eco Space'-Kolkata","West Bengal","Kolkata","","","ECOSPACE'-II� (FOOD COURT) Ground Floor Plot No.IIF/12 BLK'-3 I.T New Town District North 24'-Parganas Kolkata West Bengal","","","1","Success",""
"0","Dunkin'' Donuts India","Domino''s Pizza India","71061_HSR LAYOUT BANGALORE","71061_HSR LAYOUT BANGALORE","Karnataka","Bangalore","","","No. 1081 Ground Floor 14th Main Sector'-3 HSR Layout Bangalore Karnataka","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66005_RAJ NAGAR","66005_RAJ NAGAR","Uttar Pradesh","Ghaziabad","","","66005_RAJ NAGAR","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66102_SOUTH AVENUE MALL JABALPUR","66102_SOUTH AVENUE MALL JABALPUR","Madhya Pradesh","Jabalpur","","","Ground and First Floor  Shop No. 10 11 &12 at Ground Floor Shop No. 1213 &14 at First Floor South Avenue Mall Khasra No. 36/2(part) Mouza Poly Pather No. B'-164 P.H. No. 24/2'-29 Jabalpur Madhya Pradesh","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66039_A.B.ROAD (INDORE)","66039_A.B.ROAD (INDORE)","Madhya Pradesh","Indore","","","Ground Floor  Shop NO.27 Plot No. 94 to 104 and 300 to 303 Scheme No.54 PU'-4 A.B. Road Indore Madhya Pradesh","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66086_RAINBOW PLAZA PUNE","66086_RAINBOW PLAZA PUNE","Maharashtra","Pune","","","Ground Shop No. 1819 & 20 Rainbow Plaza Survey no. 7/1 '+ 2A Village Rahatni Taluka Haveli Pimpri Chinchwad Municipal Corporation Pune","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66040_MURLI COMPLEX SHIRDIMAHARASHTRA","66040_MURLI COMPLEX SHIRDIMAHARASHTRA","Maharashtra","SHIRDI","","","Ground Floor Shop No. 59 to 66  Murli Complex S. No. 169/20 S. No. 169/21 S. No.169/22 S. No. 169/23","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66308_ARJUN ARCADE GAJUWAKA MANDAL VIZAG","66308_ARJUN ARCADE GAJUWAKA MANDAL VIZAG","Andhra Pradesh","Vishakhapatnam","","","Ground FloorArjun Arcade Survey No. 104/1Part of Chinagantyada VillageGajuwaka MandalVizag","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65913_CHANDRA LAYOUT","65913_CHANDRA LAYOUT","Karnataka","Bangalore","","","IIND FLOOR ABOVE FOODWORLD 40 ATTIGUPPE","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66582_BPCL MUMBAI PUNE EXPRESSWAY","66582_BPCL MUMBAI PUNE EXPRESSWAY","Maharashtra","Pune","","","Stall No: 1 Food court Bharat Petroleum [Company own outlet] Near Urse Talegaon toll Naka Express Highway Village Parand wadi Taluka : Mawal District: Pune Maharashtra","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65976_V MADHAPUR '- HYDERABAD","65976_V MADHAPUR '- HYDERABAD","Telangana","Hyderabad","","","VEGA BLOCKTHE V '' ASCENDAS  PLOT NO '- 17","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66676_HOWRAH DOBSON HOWRAH","66676_HOWRAH DOBSON HOWRAH","West Bengal","Howrah","","","11/1Hardutt Rai Chamaria Road Ground floor Howrah West Bengal","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66943_DISTRICT SHOPPING COMPLEX RANJIT AVENUE AMRITSAR PUNJAB","66943_DISTRICT SHOPPING COMPLEX RANJIT AVENUE AMRITSAR PUNJAB","Punjab","Amritsar","","","Ground floor Shop No'-4","","","1","Success",""
"0","Dunkin'' Donuts India","Domino''s Pizza India","DUNKIN REGIONAL OFFICE NORTH","DUNKIN REGIONAL OFFICE NORTH","Delhi","Delhi","","","Plot No. 40 (Basement) Community Centre Priya Complex Basant Lok Vasant Vihar. New Delhi","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66360_RAI MARKET AMBALA HARYANA","66360_RAI MARKET AMBALA HARYANA","Haryana","Ambala","","","""Ground Floor and First Floor 100 The Mall Minerva Complex Rai Market Ambala Cant Haryana1","","","","Success",""
"0Jubilant FoodWorks LimitedDomino''s Pizza India65903_AIRPORT ROAD65903_AIRPORT ROADKarnatakaSHOP NO. G'-2 G'-3 G'-4NEXT TO KEMPFORT SKYLARK PALAZZO CORPORATION NO.98MURUGESHPALAYA1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66095_BHAVNAGAR66095_BHAVNAGARGujratGround Floor Shop No 1 (A) Surabhi Mall  Plot No. 2139/E F & G  Wadhawadi Road Bhavnagar Gujarat1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India65773_PUNE '- 265773_PUNE '- 2MaharashtraPHOENIX BUILDING OPPOSITE SAI SERVICE SENAPATI  BAPAT MARG1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66097_PLATINUM MALL SOLAN66097_PLATINUM MALL SOLANHimanchal PradeshPlatinum Mall E Block Fourth Floor Mauza Saprron Tehsil and District Solan Himachal Pradesh1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66107_MANMAD ROAD AHEMADNAGAR66107_MANMAD ROAD AHEMADNAGARMaharashtraGround Floor Shop No.1  Mittal Tower Plot No. 107/2 and 107/3 Nagar Road Savedi Ahmednagar.1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66058_KANKURGACHI66058_KANKURGACHIWest BengalGround Floor P'-55 C.I.T. Road Scheme VI M Kankurgachi Holding No. 61 & 61'-A Kolkata1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India67016_PATNA ONE MALL BIHAR67016_PATNA ONE MALL BIHARBiharUnit No.02 4thFloor (Food court) Domino�s Pizza Patna One Mall1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66251_NN MALL SECTOR 3 ROHINI DELHI66251_NN MALL SECTOR 3 ROHINI DELHIDelhiShop No�s 31 and 32 Ground Floor NN Mall Plot No. 15 Mangalam PlaceSector'-3 RohiniDelhi1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66176_GOLD PLAZA KHARADI PUNE66176_GOLD PLAZA KHARADI PUNEMaharashtraShop No. 4 and 5  Upper Ground Floor  Survey No. 13 Gold Plaza Kharadi Mundwa Bypass Kharadi Pune1","","","","","","","","","","","","","Failed","Invalid Data Format"
"0Jubilant FoodWorks LimitedDomino''s Pizza India66668_OT Road Kharagpur66668_OT Road KharagpurWest BengalGround Floor OT Road Inda Kharagpur Medinipur West West Bengal1","","","","","","","","","","","","","Failed","Invalid Data Format"
